image_dir,conv_a,conv_b,conv_c,conv_d,conv_e,conv_f,conv_g,conv_h,is_fridge_corner
./corner_detector_dataset/images/josea_1664325704_768561.jpg,-2028.0,-1772.0,-2054.0,-1846.0,50.0,-50.0,-232.0,232.0,0.0
./corner_detector_dataset/images/josea_1664325705_051122.jpg,-977.0,-3441.0,-2557.0,-3463.0,801.0,-801.0,1685.0,-1685.0,1.0
./corner_detector_dataset/images/josea_1664325706_275399.jpg,-2498.0,-3616.0,-4782.0,-5356.0,2012.0,-2012.0,846.0,-846.0,0.0
./corner_detector_dataset/images/josea_1664325706_7471724.jpg,-4118.0,-294.0,-4212.0,-2248.0,1024.0,-1024.0,-2894.0,2894.0,1.0
./corner_detector_dataset/images/josea_1664325707_3833418.jpg,-1224.0,-1216.0,-1326.0,-1314.0,100.0,-100.0,-10.0,10.0,0.0
./corner_detector_dataset/images/josea_1664325707_8660462.jpg,-1313.0,-1167.0,-1243.0,-1251.0,7.0,-7.0,-69.0,69.0,0.0
./corner_detector_dataset/images/josea_1664325708_0488071.jpg,-1832.0,-1962.0,-638.0,-1892.0,-632.0,632.0,692.0,-692.0,0.0
./corner_detector_dataset/images/josea_1664325708_2320178.jpg,-2714.0,-3314.0,-1276.0,-2048.0,-1352.0,1352.0,686.0,-686.0,0.0
./corner_detector_dataset/images/josea_1664325708_4004655.jpg,-3178.0,-3660.0,-2104.0,-2354.0,-1190.0,1190.0,366.0,-366.0,0.0
./corner_detector_dataset/images/josea_1664325708_5482097.jpg,-3408.0,-3472.0,-2424.0,-2488.0,-984.0,984.0,64.0,-64.0,0.0
./corner_detector_dataset/images/josea_1664325708_6989386.jpg,-2040.0,-2204.0,-1952.0,-2168.0,-62.0,62.0,190.0,-190.0,0.0
./corner_detector_dataset/images/josea_1664325708_887439.jpg,-2200.0,-2384.0,-2096.0,-2304.0,-92.0,92.0,196.0,-196.0,0.0
./corner_detector_dataset/images/josea_1664325709_0266922.jpg,-2314.0,-2554.0,-2266.0,-2458.0,-72.0,72.0,216.0,-216.0,0.0
./corner_detector_dataset/images/josea_1664325709_5477688.jpg,-2447.0,-2691.0,-2451.0,-2649.0,-19.0,19.0,221.0,-221.0,0.0
./corner_detector_dataset/images/josea_1664325709_594896.jpg,-2597.0,-2855.0,-2609.0,-2857.0,7.0,-7.0,253.0,-253.0,0.0
./corner_detector_dataset/images/josea_1664325709_6585503.jpg,-2743.0,-2981.0,-2813.0,-3005.0,47.0,-47.0,215.0,-215.0,0.0
./corner_detector_dataset/images/josea_1664325709_7202623.jpg,-2850.0,-3094.0,-2942.0,-3166.0,82.0,-82.0,234.0,-234.0,0.0
./corner_detector_dataset/images/josea_1664325709_766376.jpg,-2988.0,-3242.0,-3080.0,-3322.0,86.0,-86.0,248.0,-248.0,0.0
./corner_detector_dataset/images/josea_1664325709_831144.jpg,-3135.0,-3343.0,-3209.0,-3435.0,83.0,-83.0,217.0,-217.0,0.0
./corner_detector_dataset/images/josea_1664325709_8897493.jpg,-3340.0,-3144.0,-3176.0,-3188.0,-60.0,60.0,-92.0,92.0,0.0
./corner_detector_dataset/images/josea_1664325709_938034.jpg,-3074.0,-2712.0,-2970.0,-2552.0,-132.0,132.0,-390.0,390.0,0.0
./corner_detector_dataset/images/josea_1664325710_139212.jpg,-2370.0,-4566.0,-2638.0,-4494.0,98.0,-98.0,2026.0,-2026.0,0.0
./corner_detector_dataset/images/josea_1664325710_3223095.jpg,-4828.0,-9404.0,-5144.0,-9720.0,316.0,-316.0,4576.0,-4576.0,0.0
./corner_detector_dataset/images/josea_1664325710_5234618.jpg,-8478.0,-9956.0,-9472.0,-10250.0,644.0,-644.0,1128.0,-1128.0,0.0
./corner_detector_dataset/images/josea_1664325710_6562254.jpg,-9081.0,-9595.0,-9977.0,-10505.0,903.0,-903.0,521.0,-521.0,0.0
./corner_detector_dataset/images/josea_1664325710_8062336.jpg,-9052.0,-9614.0,-9892.0,-10450.0,838.0,-838.0,560.0,-560.0,0.0
./corner_detector_dataset/images/josea_1664325710_9732282.jpg,-9018.0,-9630.0,-9896.0,-10412.0,830.0,-830.0,564.0,-564.0,0.0
./corner_detector_dataset/images/josea_1664325711_1393292.jpg,-9055.0,-9575.0,-9833.0,-10387.0,795.0,-795.0,537.0,-537.0,0.0
./corner_detector_dataset/images/josea_1664325711_3066335.jpg,-9053.0,-9321.0,-9779.0,-10045.0,725.0,-725.0,267.0,-267.0,0.0
./corner_detector_dataset/images/josea_1664325711_475238.jpg,-8865.0,-8113.0,-9277.0,-8795.0,547.0,-547.0,-617.0,617.0,0.0
./corner_detector_dataset/images/josea_1664325711_6556363.jpg,-7766.0,-7362.0,-8126.0,-7674.0,336.0,-336.0,-428.0,428.0,0.0
./corner_detector_dataset/images/josea_1664325711_799078.jpg,-6520.0,-3472.0,-6758.0,-3790.0,278.0,-278.0,-3008.0,3008.0,0.0
./corner_detector_dataset/images/josea_1664325711_9725037.jpg,-3270.0,-2608.0,-3510.0,-2828.0,230.0,-230.0,-672.0,672.0,0.0
./corner_detector_dataset/images/josea_1664325712_1492147.jpg,-2515.0,-2055.0,-2625.0,-2275.0,165.0,-165.0,-405.0,405.0,0.0
./corner_detector_dataset/images/josea_1664325712_299722.jpg,-2052.0,-1784.0,-2114.0,-1882.0,80.0,-80.0,-250.0,250.0,0.0
./corner_detector_dataset/images/josea_1664325714_8341055.jpg,-1572.0,-4260.0,-1996.0,-4312.0,238.0,-238.0,2502.0,-2502.0,0.0
./corner_detector_dataset/images/josea_1664325715_5805554.jpg,-4580.0,-5072.0,-4450.0,-5450.0,124.0,-124.0,746.0,-746.0,0.0
./corner_detector_dataset/images/josea_1664325716_103574.jpg,-4769.0,-1411.0,-4775.0,-1259.0,-73.0,73.0,-3437.0,3437.0,0.0
./corner_detector_dataset/images/josea_1664325716_3132355.jpg,-1374.0,-1288.0,-1292.0,-1286.0,-42.0,42.0,-46.0,46.0,0.0
./corner_detector_dataset/images/josea_1664325716_5123591.jpg,-1258.0,-1266.0,-1338.0,-1198.0,6.0,-6.0,-66.0,66.0,0.0
./corner_detector_dataset/images/josea_1664325716_694327.jpg,-1276.0,-1250.0,-1234.0,-1320.0,14.0,-14.0,30.0,-30.0,0.0
./corner_detector_dataset/images/josea_1664325716_8787372.jpg,-1521.0,-1551.0,-1071.0,-1499.0,-251.0,251.0,229.0,-229.0,0.0
./corner_detector_dataset/images/josea_1664325717_0284734.jpg,-1719.0,-2305.0,-1375.0,-1835.0,-407.0,407.0,523.0,-523.0,0.0
./corner_detector_dataset/images/josea_1664325717_2120752.jpg,-2315.0,-2169.0,-1841.0,-1909.0,-367.0,367.0,-39.0,39.0,0.0
./corner_detector_dataset/images/josea_1664325717_3789678.jpg,-1931.0,-2073.0,-1819.0,-1967.0,-109.0,109.0,145.0,-145.0,0.0
./corner_detector_dataset/images/josea_1664325717_5459616.jpg,-2031.0,-2235.0,-1965.0,-2135.0,-83.0,83.0,187.0,-187.0,0.0
./corner_detector_dataset/images/josea_1664325717_7444797.jpg,-2156.0,-2424.0,-2138.0,-2374.0,-34.0,34.0,252.0,-252.0,0.0
./corner_detector_dataset/images/josea_1664325717_9291303.jpg,-2343.0,-2603.0,-2359.0,-2589.0,1.0,-1.0,245.0,-245.0,0.0
./corner_detector_dataset/images/josea_1664325718_0842888.jpg,-2520.0,-2764.0,-2552.0,-2784.0,26.0,-26.0,238.0,-238.0,0.0
./corner_detector_dataset/images/josea_1664325718_246844.jpg,-2677.0,-2927.0,-2733.0,-2949.0,39.0,-39.0,233.0,-233.0,0.0
./corner_detector_dataset/images/josea_1664325718_4444804.jpg,-2801.0,-3077.0,-2893.0,-3135.0,75.0,-75.0,259.0,-259.0,0.0
./corner_detector_dataset/images/josea_1664325718_6286545.jpg,-2978.0,-3188.0,-3040.0,-3278.0,76.0,-76.0,224.0,-224.0,0.0
./corner_detector_dataset/images/josea_1664325718_7947745.jpg,-3203.0,-3181.0,-3051.0,-3227.0,-53.0,53.0,77.0,-77.0,0.0
./corner_detector_dataset/images/josea_1664325718_9774966.jpg,-3154.0,-2940.0,-2980.0,-2790.0,-162.0,162.0,-202.0,202.0,0.0
./corner_detector_dataset/images/josea_1664325719_1561906.jpg,-2747.0,-2563.0,-2727.0,-2405.0,-89.0,89.0,-253.0,253.0,0.0
./corner_detector_dataset/images/josea_1664325719_3371913.jpg,-2221.0,-4637.0,-2563.0,-4641.0,173.0,-173.0,2247.0,-2247.0,0.0
./corner_detector_dataset/images/josea_1664325719_9538028.jpg,-4292.0,-9930.0,-5940.0,-10318.0,1018.0,-1018.0,5008.0,-5008.0,0.0
./corner_detector_dataset/images/josea_1664325725_4738822.jpg,-8927.0,-9931.0,-10185.0,-11563.0,1445.0,-1445.0,1191.0,-1191.0,0.0
./corner_detector_dataset/images/josea_1664325725_751412.jpg,-9450.0,-10108.0,-10804.0,-11290.0,1268.0,-1268.0,572.0,-572.0,0.0
./corner_detector_dataset/images/josea_1664325725_9531722.jpg,-9380.0,-10038.0,-10784.0,-11310.0,1338.0,-1338.0,592.0,-592.0,0.0
./corner_detector_dataset/images/josea_1664325726_1360302.jpg,-9357.0,-10015.0,-10761.0,-11333.0,1361.0,-1361.0,615.0,-615.0,0.0
./corner_detector_dataset/images/josea_1664325726_3192997.jpg,-9309.0,-9967.0,-10801.0,-11293.0,1409.0,-1409.0,575.0,-575.0,0.0
./corner_detector_dataset/images/josea_1664325726_4857838.jpg,-9190.0,-9654.0,-10848.0,-11048.0,1526.0,-1526.0,332.0,-332.0,0.0
./corner_detector_dataset/images/josea_1664325726_6692045.jpg,-8865.0,-8277.0,-10541.0,-9847.0,1623.0,-1623.0,-641.0,641.0,0.0
./corner_detector_dataset/images/josea_1664325726_8540795.jpg,-8352.0,-6608.0,-8518.0,-8086.0,822.0,-822.0,-1088.0,1088.0,0.0
./corner_detector_dataset/images/josea_1664325727_30556.jpg,-6385.0,-3649.0,-6627.0,-3809.0,201.0,-201.0,-2777.0,2777.0,0.0
./corner_detector_dataset/images/josea_1664325727_5031016.jpg,-3370.0,-2768.0,-3612.0,-2998.0,236.0,-236.0,-608.0,608.0,0.0
./corner_detector_dataset/images/josea_1664325727_681614.jpg,-2645.0,-2145.0,-2809.0,-2375.0,197.0,-197.0,-467.0,467.0,0.0
./corner_detector_dataset/images/josea_1664325727_84827.jpg,-2177.0,-1749.0,-2141.0,-1879.0,47.0,-47.0,-345.0,345.0,0.0
./corner_detector_dataset/images/josea_1664325728_0151808.jpg,-2980.0,-3126.0,-550.0,-3088.0,-1234.0,1234.0,1342.0,-1342.0,1.0
./corner_detector_dataset/images/josea_1664325730_864297.jpg,-4703.0,-4705.0,-1703.0,-2091.0,-2807.0,2807.0,195.0,-195.0,0.0
./corner_detector_dataset/images/josea_1664325731_2974153.jpg,-3145.0,-2647.0,-3125.0,-33.0,-1317.0,1317.0,-1795.0,1795.0,1.0
./corner_detector_dataset/images/josea_1664325731_8304005.jpg,-1354.0,-1244.0,-1318.0,-1224.0,-28.0,28.0,-102.0,102.0,0.0
./corner_detector_dataset/images/josea_1664325732_179132.jpg,-1290.0,-1254.0,-1206.0,-1214.0,-62.0,62.0,-14.0,14.0,0.0
./corner_detector_dataset/images/josea_1664325732_346137.jpg,-1175.0,-1397.0,-1333.0,-1317.0,39.0,-39.0,103.0,-103.0,0.0
./corner_detector_dataset/images/josea_1664325732_5130126.jpg,-1068.0,-1538.0,-1716.0,-1754.0,432.0,-432.0,254.0,-254.0,0.0
./corner_detector_dataset/images/josea_1664325732_6790779.jpg,-1599.0,-1677.0,-1665.0,-2273.0,331.0,-331.0,343.0,-343.0,0.0
./corner_detector_dataset/images/josea_1664325732_814997.jpg,-2145.0,-1575.0,-1781.0,-1537.0,-201.0,201.0,-407.0,407.0,0.0
./corner_detector_dataset/images/josea_1664325732_9575012.jpg,-1771.0,-1945.0,-1765.0,-1897.0,-27.0,27.0,153.0,-153.0,0.0
./corner_detector_dataset/images/josea_1664325733_1084824.jpg,-1890.0,-2110.0,-1920.0,-2108.0,14.0,-14.0,204.0,-204.0,0.0
./corner_detector_dataset/images/josea_1664325733_291288.jpg,-2073.0,-2305.0,-2091.0,-2333.0,23.0,-23.0,237.0,-237.0,0.0
./corner_detector_dataset/images/josea_1664325733_4254649.jpg,-2255.0,-2545.0,-2311.0,-2567.0,39.0,-39.0,273.0,-273.0,0.0
./corner_detector_dataset/images/josea_1664325733_592153.jpg,-2458.0,-2710.0,-2542.0,-2762.0,68.0,-68.0,236.0,-236.0,0.0
./corner_detector_dataset/images/josea_1664325733_7415934.jpg,-2634.0,-2848.0,-2696.0,-2930.0,72.0,-72.0,224.0,-224.0,0.0
./corner_detector_dataset/images/josea_1664325733_9259021.jpg,-2760.0,-3052.0,-2854.0,-3110.0,76.0,-76.0,274.0,-274.0,0.0
./corner_detector_dataset/images/josea_1664325734_1099803.jpg,-3013.0,-3069.0,-2959.0,-3153.0,15.0,-15.0,125.0,-125.0,0.0
./corner_detector_dataset/images/josea_1664325734_2931242.jpg,-3074.0,-2940.0,-2920.0,-2870.0,-112.0,112.0,-92.0,92.0,0.0
./corner_detector_dataset/images/josea_1664325734_4715967.jpg,-2864.0,-2658.0,-2706.0,-2516.0,-150.0,150.0,-198.0,198.0,0.0
./corner_detector_dataset/images/josea_1664325734_6232123.jpg,-2476.0,-2480.0,-2496.0,-2340.0,-60.0,60.0,-76.0,76.0,0.0
./corner_detector_dataset/images/josea_1664325734_786561.jpg,-2508.0,-4400.0,-2170.0,-4418.0,-160.0,160.0,2070.0,-2070.0,0.0
./corner_detector_dataset/images/josea_1664325735_2526574.jpg,-5178.0,-10166.0,-4522.0,-9786.0,-518.0,518.0,5126.0,-5126.0,1.0
./corner_detector_dataset/images/josea_1664325736_3188567.jpg,-9811.0,-10693.0,-9125.0,-10057.0,-661.0,661.0,907.0,-907.0,0.0
./corner_detector_dataset/images/josea_1664325736_8843398.jpg,-10098.0,-10726.0,-9478.0,-10090.0,-628.0,628.0,620.0,-620.0,0.0
./corner_detector_dataset/images/josea_1664325737_0513346.jpg,-10108.0,-10716.0,-9520.0,-10132.0,-586.0,586.0,610.0,-610.0,0.0
./corner_detector_dataset/images/josea_1664325737_21824.jpg,-10092.0,-10732.0,-9572.0,-10184.0,-534.0,534.0,626.0,-626.0,0.0
./corner_detector_dataset/images/josea_1664325737_3856306.jpg,-10128.0,-10696.0,-9594.0,-10206.0,-512.0,512.0,590.0,-590.0,0.0
./corner_detector_dataset/images/josea_1664325737_5524943.jpg,-10058.0,-10656.0,-9650.0,-10152.0,-456.0,456.0,550.0,-550.0,0.0
./corner_detector_dataset/images/josea_1664325737_7512162.jpg,-9498.0,-9984.0,-10086.0,-9620.0,112.0,-112.0,10.0,-10.0,0.0
./corner_detector_dataset/images/josea_1664325738_046308.jpg,-9167.0,-6629.0,-9147.0,-7323.0,337.0,-337.0,-2181.0,2181.0,1.0
./corner_detector_dataset/images/josea_1664325741_040179.jpg,-6048.0,-3856.0,-6270.0,-3754.0,60.0,-60.0,-2354.0,2354.0,0.0
./corner_detector_dataset/images/josea_1664325742_289806.jpg,-3487.0,-2895.0,-3651.0,-3097.0,183.0,-183.0,-573.0,573.0,0.0
./corner_detector_dataset/images/josea_1664325742_4557247.jpg,-2825.0,-2233.0,-2853.0,-2379.0,87.0,-87.0,-533.0,533.0,0.0
./corner_detector_dataset/images/josea_1664325742_622574.jpg,-2226.0,-1714.0,-2150.0,-1730.0,-30.0,30.0,-466.0,466.0,0.0
./corner_detector_dataset/images/josea_1664325742_8061342.jpg,-1726.0,-1478.0,-1620.0,-1388.0,-98.0,98.0,-240.0,240.0,0.0
./corner_detector_dataset/images/josea_1664325742_9735904.jpg,-1497.0,-1347.0,-1339.0,-1263.0,-121.0,121.0,-113.0,113.0,0.0
./corner_detector_dataset/images/josea_1664325743_1401796.jpg,-1375.0,-1347.0,-1253.0,-1199.0,-135.0,135.0,-41.0,41.0,0.0
./corner_detector_dataset/images/josea_1664325743_3076406.jpg,-1282.0,-1282.0,-1282.0,-1174.0,-54.0,54.0,-54.0,54.0,0.0
./corner_detector_dataset/images/josea_1664325743_474062.jpg,-965.0,-1479.0,-1519.0,-1487.0,281.0,-281.0,241.0,-241.0,0.0
./corner_detector_dataset/images/josea_1664325743_6401541.jpg,-825.0,-1949.0,-2285.0,-2599.0,1055.0,-1055.0,719.0,-719.0,0.0
./corner_detector_dataset/images/josea_1664325743_824727.jpg,-1880.0,-1842.0,-2610.0,-3112.0,1000.0,-1000.0,232.0,-232.0,0.0
./corner_detector_dataset/images/josea_1664325744_0056973.jpg,-2032.0,-2062.0,-2834.0,-2796.0,768.0,-768.0,-4.0,4.0,0.0
./corner_detector_dataset/images/josea_1664325744_1559646.jpg,-1617.0,-1737.0,-3055.0,-2501.0,1101.0,-1101.0,-217.0,217.0,0.0
./corner_detector_dataset/images/josea_1664325744_3211212.jpg,-1826.0,-1776.0,-1890.0,-2052.0,170.0,-170.0,56.0,-56.0,0.0
./corner_detector_dataset/images/josea_1664325744_488922.jpg,-1874.0,-2076.0,-1922.0,-2128.0,50.0,-50.0,204.0,-204.0,0.0
./corner_detector_dataset/images/josea_1664325744_670962.jpg,-2049.0,-2281.0,-2107.0,-2329.0,53.0,-53.0,227.0,-227.0,0.0
./corner_detector_dataset/images/josea_1664325744_820881.jpg,-2238.0,-2512.0,-2296.0,-2562.0,54.0,-54.0,270.0,-270.0,0.0
./corner_detector_dataset/images/josea_1664325744_9846597.jpg,-2459.0,-2681.0,-2499.0,-2735.0,47.0,-47.0,229.0,-229.0,0.0
./corner_detector_dataset/images/josea_1664325745_169049.jpg,-2610.0,-2832.0,-2664.0,-2866.0,44.0,-44.0,212.0,-212.0,0.0
./corner_detector_dataset/images/josea_1664325745_3532963.jpg,-2782.0,-2972.0,-2746.0,-3020.0,6.0,-6.0,232.0,-232.0,0.0
./corner_detector_dataset/images/josea_1664325745_540842.jpg,-2952.0,-2924.0,-2850.0,-2882.0,-72.0,72.0,2.0,-2.0,0.0
./corner_detector_dataset/images/josea_1664325745_7188656.jpg,-2851.0,-2703.0,-2719.0,-2601.0,-117.0,117.0,-133.0,133.0,0.0
./corner_detector_dataset/images/josea_1664325745_9031606.jpg,-2596.0,-2434.0,-2500.0,-2302.0,-114.0,114.0,-180.0,180.0,0.0
./corner_detector_dataset/images/josea_1664325746_0864627.jpg,-2320.0,-2356.0,-2260.0,-2272.0,-72.0,72.0,24.0,-24.0,0.0
./corner_detector_dataset/images/josea_1664325746_2873893.jpg,-2448.0,-3782.0,-2040.0,-3722.0,-234.0,234.0,1508.0,-1508.0,0.0
./corner_detector_dataset/images/josea_1664325746_9219544.jpg,-4234.0,-8928.0,-4036.0,-8526.0,-300.0,300.0,4592.0,-4592.0,1.0
./corner_detector_dataset/images/josea_1664325747_9185078.jpg,-8414.0,-9150.0,-8118.0,-8950.0,-248.0,248.0,784.0,-784.0,0.0
./corner_detector_dataset/images/josea_1664325750_2007186.jpg,-8699.0,-9261.0,-8401.0,-8981.0,-289.0,289.0,571.0,-571.0,0.0
./corner_detector_dataset/images/josea_1664325751_0491898.jpg,-8793.0,-9251.0,-8425.0,-8969.0,-325.0,325.0,501.0,-501.0,0.0
./corner_detector_dataset/images/josea_1664325751_2269545.jpg,-8852.0,-9290.0,-8342.0,-8928.0,-436.0,436.0,512.0,-512.0,0.0
./corner_detector_dataset/images/josea_1664325751_386887.jpg,-8927.0,-9239.0,-8263.0,-8757.0,-573.0,573.0,403.0,-403.0,0.0
./corner_detector_dataset/images/josea_1664325751_8885686.jpg,-8871.0,-9287.0,-8109.0,-8655.0,-697.0,697.0,481.0,-481.0,0.0
./corner_detector_dataset/images/josea_1664325752_0891745.jpg,-8831.0,-9241.0,-8083.0,-8519.0,-735.0,735.0,423.0,-423.0,0.0
./corner_detector_dataset/images/josea_1664325752_437054.jpg,-8565.0,-6703.0,-8191.0,-6011.0,-533.0,533.0,-2021.0,2021.0,1.0
./corner_detector_dataset/images/josea_1664325758_800829.jpg,-5569.0,-3921.0,-5629.0,-3635.0,-113.0,113.0,-1821.0,1821.0,0.0
./corner_detector_dataset/images/josea_1664325760_3834276.jpg,-3517.0,-2963.0,-3571.0,-3015.0,53.0,-53.0,-555.0,555.0,0.0
./corner_detector_dataset/images/josea_1664325760_5710242.jpg,-2851.0,-2211.0,-2801.0,-2251.0,-5.0,5.0,-595.0,595.0,0.0
./corner_detector_dataset/images/josea_1664325760_749343.jpg,-2150.0,-1652.0,-2080.0,-1602.0,-60.0,60.0,-488.0,488.0,0.0
./corner_detector_dataset/images/josea_1664325760_934992.jpg,-1601.0,-1389.0,-1553.0,-1323.0,-57.0,57.0,-221.0,221.0,0.0
./corner_detector_dataset/images/josea_1664325761_114663.jpg,-1327.0,-1277.0,-1375.0,-1231.0,1.0,-1.0,-97.0,97.0,0.0
./corner_detector_dataset/images/josea_1664325761_2822359.jpg,-1245.0,-1219.0,-1297.0,-1273.0,53.0,-53.0,-25.0,25.0,0.0
./corner_detector_dataset/images/josea_1664325761_433391.jpg,-1207.0,-1273.0,-1301.0,-1313.0,67.0,-67.0,39.0,-39.0,0.0
./corner_detector_dataset/images/josea_1664325761_5997899.jpg,-939.0,-2193.0,-1767.0,-2375.0,505.0,-505.0,931.0,-931.0,0.0
./corner_detector_dataset/images/josea_1664325761_9198022.jpg,-2919.0,-1917.0,-1645.0,-2485.0,-353.0,353.0,-81.0,81.0,0.0
./corner_detector_dataset/images/josea_1664325762_1030154.jpg,-2274.0,-3058.0,-1944.0,-1908.0,-740.0,740.0,374.0,-374.0,0.0
./corner_detector_dataset/images/josea_1664325762_2922873.jpg,-2726.0,-2534.0,-2276.0,-2284.0,-350.0,350.0,-92.0,92.0,0.0
./corner_detector_dataset/images/josea_1664325762_4307914.jpg,-2601.0,-2661.0,-2105.0,-2287.0,-435.0,435.0,121.0,-121.0,0.0
./corner_detector_dataset/images/josea_1664325762_5940008.jpg,-4104.0,102.0,-4872.0,-4702.0,2786.0,-2786.0,-2188.0,2188.0,0.0
./corner_detector_dataset/images/josea_1664325762_757735.jpg,-2098.0,-1878.0,-2146.0,-2330.0,250.0,-250.0,-18.0,18.0,0.0
./corner_detector_dataset/images/josea_1664325762_9259584.jpg,-2056.0,-2282.0,-2104.0,-2318.0,42.0,-42.0,220.0,-220.0,0.0
./corner_detector_dataset/images/josea_1664325763_1083653.jpg,-2254.0,-2478.0,-2270.0,-2530.0,34.0,-34.0,242.0,-242.0,0.0
./corner_detector_dataset/images/josea_1664325763_2936394.jpg,-2414.0,-2672.0,-2482.0,-2692.0,44.0,-44.0,234.0,-234.0,0.0
./corner_detector_dataset/images/josea_1664325763_5141973.jpg,-2581.0,-2771.0,-2639.0,-2835.0,61.0,-61.0,193.0,-193.0,0.0
./corner_detector_dataset/images/josea_1664325763_6572.jpg,-2735.0,-2825.0,-2711.0,-2883.0,17.0,-17.0,131.0,-131.0,0.0
./corner_detector_dataset/images/josea_1664325763_856451.jpg,-2791.0,-2723.0,-2731.0,-2697.0,-43.0,43.0,-51.0,51.0,0.0
./corner_detector_dataset/images/josea_1664325764_0576682.jpg,-2649.0,-2469.0,-2555.0,-2413.0,-75.0,75.0,-161.0,161.0,0.0
./corner_detector_dataset/images/josea_1664325764_2539208.jpg,-2377.0,-2257.0,-2319.0,-2173.0,-71.0,71.0,-133.0,133.0,0.0
./corner_detector_dataset/images/josea_1664325764_4528542.jpg,-2187.0,-2215.0,-2125.0,-2159.0,-59.0,59.0,31.0,-31.0,0.0
./corner_detector_dataset/images/josea_1664325764_6377065.jpg,-2156.0,-3376.0,-2096.0,-3328.0,-54.0,54.0,1226.0,-1226.0,0.0
./corner_detector_dataset/images/josea_1664325765_1876087.jpg,-3364.0,-8578.0,-4142.0,-8596.0,398.0,-398.0,4834.0,-4834.0,0.0
./corner_detector_dataset/images/josea_1664325765_7040777.jpg,-7766.0,-8446.0,-8492.0,-9176.0,728.0,-728.0,682.0,-682.0,0.0
./corner_detector_dataset/images/josea_1664325765_7693279.jpg,-7966.0,-8524.0,-8678.0,-9196.0,692.0,-692.0,538.0,-538.0,0.0
./corner_detector_dataset/images/josea_1664325765_816417.jpg,-7995.0,-8493.0,-8735.0,-9167.0,707.0,-707.0,465.0,-465.0,0.0
./corner_detector_dataset/images/josea_1664325765_87953.jpg,-7968.0,-8406.0,-8690.0,-9100.0,708.0,-708.0,424.0,-424.0,0.0
./corner_detector_dataset/images/josea_1664325765_944759.jpg,-7897.0,-8247.0,-8615.0,-8919.0,695.0,-695.0,327.0,-327.0,0.0
./corner_detector_dataset/images/josea_1664325765_99026.jpg,-7863.0,-8025.0,-8325.0,-8693.0,565.0,-565.0,265.0,-265.0,0.0
./corner_detector_dataset/images/josea_1664325766_0549586.jpg,-7854.0,-7862.0,-7796.0,-8184.0,132.0,-132.0,198.0,-198.0,0.0
./corner_detector_dataset/images/josea_1664325766_1181736.jpg,-7608.0,-5844.0,-7678.0,-5910.0,68.0,-68.0,-1766.0,1766.0,0.0
./corner_detector_dataset/images/josea_1664325766_1676137.jpg,-5126.0,-3676.0,-5176.0,-3658.0,16.0,-16.0,-1484.0,1484.0,0.0
./corner_detector_dataset/images/josea_1664325766_2325726.jpg,-3430.0,-2902.0,-3464.0,-2952.0,42.0,-42.0,-520.0,520.0,0.0
./corner_detector_dataset/images/josea_1664325766_2954829.jpg,-2782.0,-2114.0,-2746.0,-2146.0,-2.0,2.0,-634.0,634.0,0.0
./corner_detector_dataset/images/josea_1664325766_3394952.jpg,-2056.0,-1550.0,-1968.0,-1498.0,-70.0,70.0,-488.0,488.0,0.0
./corner_detector_dataset/images/josea_1664325766_4043524.jpg,-1503.0,-1357.0,-1473.0,-1285.0,-51.0,51.0,-167.0,167.0,0.0
./corner_detector_dataset/images/josea_1664325766_4642744.jpg,-1301.0,-1337.0,-1347.0,-1317.0,13.0,-13.0,3.0,-3.0,0.0
./corner_detector_dataset/images/josea_1664325768_3456292.jpg,-1315.0,-1289.0,-1361.0,-1325.0,41.0,-41.0,-31.0,31.0,0.0
./corner_detector_dataset/images/josea_1664325768_8610477.jpg,-753.0,-1921.0,-1861.0,-1975.0,581.0,-581.0,641.0,-641.0,0.0
./corner_detector_dataset/images/josea_1664325768_9099474.jpg,-2550.0,-1528.0,-1546.0,-2620.0,44.0,-44.0,26.0,-26.0,0.0
./corner_detector_dataset/images/josea_1664325768_9773805.jpg,-1838.0,-2096.0,-2004.0,-1110.0,-410.0,410.0,-318.0,318.0,0.0
./corner_detector_dataset/images/josea_1664325769_022375.jpg,-1416.0,-2390.0,-1812.0,-2578.0,292.0,-292.0,870.0,-870.0,0.0
./corner_detector_dataset/images/josea_1664325769_087198.jpg,-2524.0,-1976.0,-2574.0,-2406.0,240.0,-240.0,-358.0,358.0,0.0
./corner_detector_dataset/images/josea_1664325769_1504438.jpg,-2206.0,-2116.0,-2106.0,-2132.0,-42.0,42.0,-32.0,32.0,0.0
./corner_detector_dataset/images/josea_1664325769_1973846.jpg,-4276.0,-5540.0,-9408.0,-5316.0,2454.0,-2454.0,-1414.0,1414.0,0.0
./corner_detector_dataset/images/josea_1664325769_2618432.jpg,-4335.0,-213.0,-5509.0,-5125.0,3043.0,-3043.0,-2253.0,2253.0,0.0
./corner_detector_dataset/images/josea_1664325769_3261945.jpg,-2329.0,-1993.0,-2561.0,-2771.0,505.0,-505.0,-63.0,63.0,0.0
./corner_detector_dataset/images/josea_1664325769_371159.jpg,-2222.0,-2442.0,-2450.0,-2646.0,216.0,-216.0,208.0,-208.0,0.0
./corner_detector_dataset/images/josea_1664325769_455512.jpg,-2385.0,-2625.0,-2575.0,-2821.0,193.0,-193.0,243.0,-243.0,0.0
