image_dir,conv_a,conv_b,conv_c,conv_d,conv_e,conv_f,conv_g,conv_h,is_fridge_corner
./corner_detector_dataset/images/javier_1664326583_8289945.jpg,-2836.0,-3090.0,-2926.0,-3120.0,60.0,-60.0,224.0,-224.0,0.0
./corner_detector_dataset/images/javier_1664326583_8595247.jpg,-2958.0,-3208.0,-3064.0,-3294.0,96.0,-96.0,240.0,-240.0,0.0
./corner_detector_dataset/images/javier_1664326583_889566.jpg,-3125.0,-3307.0,-3163.0,-3407.0,69.0,-69.0,213.0,-213.0,0.0
./corner_detector_dataset/images/javier_1664326583_9201543.jpg,-3327.0,-3125.0,-3135.0,-3147.0,-85.0,85.0,-95.0,95.0,0.0
./corner_detector_dataset/images/javier_1664326583_9499543.jpg,-3033.0,-2689.0,-2949.0,-2511.0,-131.0,131.0,-391.0,391.0,0.0
./corner_detector_dataset/images/javier_1664326583_9810987.jpg,-2336.0,-4574.0,-2614.0,-4520.0,112.0,-112.0,2072.0,-2072.0,0.0
./corner_detector_dataset/images/javier_1664326584_0108142.jpg,-4835.0,-9391.0,-5171.0,-9709.0,327.0,-327.0,4547.0,-4547.0,0.0
./corner_detector_dataset/images/javier_1664326584_040865.jpg,-8459.0,-9933.0,-9465.0,-10241.0,657.0,-657.0,1125.0,-1125.0,0.0
./corner_detector_dataset/images/javier_1664326584_0704443.jpg,-9066.0,-9582.0,-9966.0,-10510.0,914.0,-914.0,530.0,-530.0,0.0
./corner_detector_dataset/images/javier_1664326584_1013553.jpg,-9050.0,-9618.0,-9894.0,-10454.0,840.0,-840.0,564.0,-564.0,0.0
./corner_detector_dataset/images/javier_1664326584_1317933.jpg,-9024.0,-9626.0,-9898.0,-10408.0,828.0,-828.0,556.0,-556.0,0.0
./corner_detector_dataset/images/javier_1664326584_1618767.jpg,-9051.0,-9597.0,-9835.0,-10407.0,797.0,-797.0,559.0,-559.0,0.0
./corner_detector_dataset/images/javier_1664326584_190203.jpg,-9065.0,-9323.0,-9809.0,-10045.0,733.0,-733.0,247.0,-247.0,0.0
./corner_detector_dataset/images/javier_1664326584_221633.jpg,-8871.0,-8113.0,-9273.0,-8813.0,551.0,-551.0,-609.0,609.0,0.0
./corner_detector_dataset/images/javier_1664326584_251893.jpg,-7782.0,-7376.0,-8128.0,-7674.0,322.0,-322.0,-430.0,430.0,0.0
./corner_detector_dataset/images/javier_1664326584_282559.jpg,-6511.0,-3479.0,-6765.0,-3787.0,281.0,-281.0,-3005.0,3005.0,0.0
./corner_detector_dataset/images/javier_1664326584_3124714.jpg,-3282.0,-2606.0,-3494.0,-2830.0,218.0,-218.0,-670.0,670.0,0.0
./corner_detector_dataset/images/javier_1664326584_3411016.jpg,-2539.0,-2103.0,-2609.0,-2291.0,129.0,-129.0,-377.0,377.0,0.0
./corner_detector_dataset/images/javier_1664326584_3726766.jpg,-2099.0,-1821.0,-2117.0,-1869.0,33.0,-33.0,-263.0,263.0,0.0
./corner_detector_dataset/images/javier_1664326584_4022002.jpg,-1605.0,-4307.0,-1993.0,-4321.0,201.0,-201.0,2515.0,-2515.0,0.0
./corner_detector_dataset/images/javier_1664326584_433241.jpg,-4637.0,-5083.0,-4437.0,-5425.0,71.0,-71.0,717.0,-717.0,0.0
./corner_detector_dataset/images/javier_1664326584_4638379.jpg,-4748.0,-1434.0,-4784.0,-1234.0,-82.0,82.0,-3432.0,3432.0,0.0
./corner_detector_dataset/images/javier_1664326584_4933262.jpg,-1365.0,-1273.0,-1297.0,-1295.0,-23.0,23.0,-47.0,47.0,0.0
./corner_detector_dataset/images/javier_1664326584_5233352.jpg,-1261.0,-1261.0,-1327.0,-1205.0,5.0,-5.0,-61.0,61.0,0.0
./corner_detector_dataset/images/javier_1664326584_5543313.jpg,-1270.0,-1260.0,-1232.0,-1318.0,10.0,-10.0,38.0,-38.0,0.0
./corner_detector_dataset/images/javier_1664326585_4896462.jpg,-1547.0,-1569.0,-1063.0,-1527.0,-263.0,263.0,243.0,-243.0,0.0
./corner_detector_dataset/images/javier_1664326585_992057.jpg,-1738.0,-2340.0,-1390.0,-1844.0,-422.0,422.0,528.0,-528.0,0.0
./corner_detector_dataset/images/javier_1664326586_021777.jpg,-2326.0,-2186.0,-1868.0,-1904.0,-370.0,370.0,-52.0,52.0,0.0
./corner_detector_dataset/images/javier_1664326586_0524118.jpg,-1977.0,-2115.0,-1819.0,-1943.0,-165.0,165.0,131.0,-131.0,0.0
./corner_detector_dataset/images/javier_1664326586_0829737.jpg,-2064.0,-2240.0,-1946.0,-2094.0,-132.0,132.0,162.0,-162.0,0.0
./corner_detector_dataset/images/javier_1664326586_113034.jpg,-2143.0,-2391.0,-2119.0,-2281.0,-67.0,67.0,205.0,-205.0,0.0
./corner_detector_dataset/images/javier_1664326586_1441355.jpg,-2282.0,-2554.0,-2312.0,-2536.0,6.0,-6.0,248.0,-248.0,0.0
./corner_detector_dataset/images/javier_1664326586_173649.jpg,-2491.0,-2709.0,-2487.0,-2735.0,11.0,-11.0,233.0,-233.0,0.0
./corner_detector_dataset/images/javier_1664326586_2029321.jpg,-2649.0,-2885.0,-2657.0,-2887.0,5.0,-5.0,233.0,-233.0,0.0
./corner_detector_dataset/images/javier_1664326586_233689.jpg,-2774.0,-3058.0,-2824.0,-3068.0,30.0,-30.0,264.0,-264.0,0.0
./corner_detector_dataset/images/javier_1664326586_2634442.jpg,-2963.0,-3165.0,-2979.0,-3215.0,33.0,-33.0,219.0,-219.0,0.0
./corner_detector_dataset/images/javier_1664326586_292962.jpg,-3160.0,-3150.0,-3016.0,-3170.0,-62.0,62.0,72.0,-72.0,0.0
./corner_detector_dataset/images/javier_1664326586_3237572.jpg,-3115.0,-2897.0,-2949.0,-2745.0,-159.0,159.0,-211.0,211.0,0.0
./corner_detector_dataset/images/javier_1664326586_3534942.jpg,-2722.0,-2532.0,-2670.0,-2368.0,-108.0,108.0,-246.0,246.0,0.0
./corner_detector_dataset/images/javier_1664326586_384514.jpg,-2213.0,-4649.0,-2517.0,-4623.0,139.0,-139.0,2271.0,-2271.0,0.0
./corner_detector_dataset/images/javier_1664326586_4151723.jpg,-4294.0,-9934.0,-5936.0,-10296.0,1002.0,-1002.0,5000.0,-5000.0,0.0
./corner_detector_dataset/images/javier_1664326586_4451559.jpg,-8911.0,-9931.0,-10177.0,-11555.0,1445.0,-1445.0,1199.0,-1199.0,0.0
./corner_detector_dataset/images/javier_1664326586_474938.jpg,-9449.0,-10107.0,-10801.0,-11293.0,1269.0,-1269.0,575.0,-575.0,0.0
./corner_detector_dataset/images/javier_1664326586_506413.jpg,-9383.0,-10041.0,-10783.0,-11311.0,1335.0,-1335.0,593.0,-593.0,0.0
./corner_detector_dataset/images/javier_1664326586_7071054.jpg,-9356.0,-10014.0,-10766.0,-11328.0,1362.0,-1362.0,610.0,-610.0,0.0
./corner_detector_dataset/images/javier_1664326587_2074225.jpg,-9317.0,-9975.0,-10791.0,-11303.0,1401.0,-1401.0,585.0,-585.0,0.0
./corner_detector_dataset/images/javier_1664326587_2380905.jpg,-9191.0,-9671.0,-10859.0,-11053.0,1525.0,-1525.0,337.0,-337.0,0.0
./corner_detector_dataset/images/javier_1664326587_267832.jpg,-8869.0,-8293.0,-10555.0,-9861.0,1627.0,-1627.0,-635.0,635.0,0.0
./corner_detector_dataset/images/javier_1664326587_2989242.jpg,-8365.0,-6595.0,-8523.0,-8083.0,823.0,-823.0,-1105.0,1105.0,0.0
./corner_detector_dataset/images/javier_1664326587_3276455.jpg,-6378.0,-3652.0,-6610.0,-3804.0,192.0,-192.0,-2766.0,2766.0,0.0
./corner_detector_dataset/images/javier_1664326587_3573456.jpg,-3355.0,-2759.0,-3611.0,-2985.0,241.0,-241.0,-611.0,611.0,0.0
./corner_detector_dataset/images/javier_1664326587_3889189.jpg,-2656.0,-2128.0,-2784.0,-2368.0,184.0,-184.0,-472.0,472.0,0.0
./corner_detector_dataset/images/javier_1664326587_4195952.jpg,-2176.0,-1748.0,-2108.0,-1848.0,16.0,-16.0,-344.0,344.0,0.0
./corner_detector_dataset/images/javier_1664326587_4502647.jpg,-2978.0,-3134.0,-522.0,-3062.0,-1264.0,1264.0,1348.0,-1348.0,0.0
./corner_detector_dataset/images/javier_1664326587_4791262.jpg,-4691.0,-4665.0,-1695.0,-2035.0,-2813.0,2813.0,157.0,-157.0,0.0
./corner_detector_dataset/images/javier_1664326587_509761.jpg,-3128.0,-2646.0,-3070.0,-32.0,-1336.0,1336.0,-1760.0,1760.0,0.0
./corner_detector_dataset/images/javier_1664326587_5400796.jpg,-1364.0,-1256.0,-1308.0,-1208.0,-52.0,52.0,-104.0,104.0,0.0
./corner_detector_dataset/images/javier_1664326587_5710528.jpg,-1300.0,-1256.0,-1196.0,-1204.0,-78.0,78.0,-18.0,18.0,0.0
./corner_detector_dataset/images/javier_1664326587_6007369.jpg,-1156.0,-1418.0,-1324.0,-1314.0,32.0,-32.0,126.0,-126.0,0.0
./corner_detector_dataset/images/javier_1664326587_6304662.jpg,-1087.0,-1527.0,-1715.0,-1741.0,421.0,-421.0,233.0,-233.0,0.0
./corner_detector_dataset/images/javier_1664326587_661151.jpg,-1621.0,-1667.0,-1619.0,-2251.0,291.0,-291.0,339.0,-339.0,0.0
./corner_detector_dataset/images/javier_1664326587_6909585.jpg,-2131.0,-1609.0,-1747.0,-1507.0,-243.0,243.0,-381.0,381.0,0.0
./corner_detector_dataset/images/javier_1664326588_1157317.jpg,-1752.0,-1918.0,-1746.0,-1868.0,-28.0,28.0,144.0,-144.0,0.0
./corner_detector_dataset/images/javier_1664326588_6157312.jpg,-1873.0,-2057.0,-1885.0,-2055.0,5.0,-5.0,177.0,-177.0,0.0
./corner_detector_dataset/images/javier_1664326588_6467674.jpg,-2033.0,-2253.0,-2027.0,-2269.0,5.0,-5.0,231.0,-231.0,0.0
./corner_detector_dataset/images/javier_1664326588_6771462.jpg,-2211.0,-2501.0,-2247.0,-2499.0,17.0,-17.0,271.0,-271.0,0.0
./corner_detector_dataset/images/javier_1664326588_706866.jpg,-2418.0,-2646.0,-2478.0,-2686.0,50.0,-50.0,218.0,-218.0,0.0
./corner_detector_dataset/images/javier_1664326588_7366076.jpg,-2577.0,-2793.0,-2623.0,-2845.0,49.0,-49.0,219.0,-219.0,0.0
./corner_detector_dataset/images/javier_1664326588_7664554.jpg,-2704.0,-2984.0,-2774.0,-3030.0,58.0,-58.0,268.0,-268.0,0.0
./corner_detector_dataset/images/javier_1664326588_9413505.jpg,-2947.0,-3021.0,-2889.0,-3081.0,1.0,-1.0,133.0,-133.0,0.0
./corner_detector_dataset/images/javier_1664326589_1228735.jpg,-3024.0,-2900.0,-2868.0,-2828.0,-114.0,114.0,-82.0,82.0,0.0
./corner_detector_dataset/images/javier_1664326589_295765.jpg,-2841.0,-2607.0,-2651.0,-2451.0,-173.0,173.0,-217.0,217.0,0.0
./corner_detector_dataset/images/javier_1664326589_493174.jpg,-2436.0,-2432.0,-2424.0,-2260.0,-92.0,92.0,-84.0,84.0,0.0
./corner_detector_dataset/images/javier_1664326589_6895778.jpg,-2454.0,-4386.0,-2104.0,-4376.0,-180.0,180.0,2102.0,-2102.0,0.0
./corner_detector_dataset/images/javier_1664326590_7631302.jpg,-5156.0,-10156.0,-4490.0,-9758.0,-532.0,532.0,5134.0,-5134.0,1.0
./corner_detector_dataset/images/javier_1664326591_1755567.jpg,-9803.0,-10687.0,-9101.0,-10047.0,-671.0,671.0,915.0,-915.0,0.0
./corner_detector_dataset/images/javier_1664326591_3244493.jpg,-10106.0,-10718.0,-9456.0,-10068.0,-650.0,650.0,612.0,-612.0,0.0
./corner_detector_dataset/images/javier_1664326591_8257093.jpg,-10102.0,-10722.0,-9498.0,-10110.0,-608.0,608.0,616.0,-616.0,0.0
./corner_detector_dataset/images/javier_1664326591_8548164.jpg,-10096.0,-10728.0,-9556.0,-10168.0,-550.0,550.0,622.0,-622.0,0.0
./corner_detector_dataset/images/javier_1664326591_885695.jpg,-10126.0,-10698.0,-9580.0,-10192.0,-526.0,526.0,592.0,-592.0,0.0
./corner_detector_dataset/images/javier_1664326591_9157956.jpg,-10063.0,-10665.0,-9631.0,-10147.0,-475.0,475.0,559.0,-559.0,0.0
./corner_detector_dataset/images/javier_1664326592_0391488.jpg,-9510.0,-9994.0,-10074.0,-9618.0,94.0,-94.0,14.0,-14.0,0.0
./corner_detector_dataset/images/javier_1664326592_2371967.jpg,-9161.0,-6635.0,-9157.0,-7309.0,335.0,-335.0,-2187.0,2187.0,0.0
./corner_detector_dataset/images/javier_1664326592_7672374.jpg,-6042.0,-3840.0,-6258.0,-3756.0,66.0,-66.0,-2352.0,2352.0,1.0
./corner_detector_dataset/images/javier_1664326593_490446.jpg,-3492.0,-2882.0,-3632.0,-3086.0,172.0,-172.0,-578.0,578.0,0.0
./corner_detector_dataset/images/javier_1664326593_6322753.jpg,-2797.0,-2225.0,-2847.0,-2341.0,83.0,-83.0,-539.0,539.0,0.0
./corner_detector_dataset/images/javier_1664326594_13602.jpg,-2189.0,-1685.0,-2137.0,-1723.0,-7.0,7.0,-459.0,459.0,0.0
./corner_detector_dataset/images/javier_1664326594_1631138.jpg,-1722.0,-1434.0,-1594.0,-1382.0,-90.0,90.0,-250.0,250.0,0.0
./corner_detector_dataset/images/javier_1664326594_1935844.jpg,-1469.0,-1341.0,-1303.0,-1221.0,-143.0,143.0,-105.0,105.0,0.0
./corner_detector_dataset/images/javier_1664326594_2234976.jpg,-1344.0,-1340.0,-1244.0,-1176.0,-132.0,132.0,-36.0,36.0,0.0
./corner_detector_dataset/images/javier_1664326594_2529385.jpg,-1276.0,-1252.0,-1256.0,-1160.0,-56.0,56.0,-60.0,60.0,0.0
./corner_detector_dataset/images/javier_1664326594_2837389.jpg,-945.0,-1473.0,-1499.0,-1461.0,271.0,-271.0,245.0,-245.0,0.0
./corner_detector_dataset/images/javier_1664326594_3147.jpg,-818.0,-1938.0,-2252.0,-2604.0,1050.0,-1050.0,736.0,-736.0,0.0
./corner_detector_dataset/images/javier_1664326594_3442523.jpg,-1887.0,-1825.0,-2613.0,-3081.0,991.0,-991.0,203.0,-203.0,0.0
./corner_detector_dataset/images/javier_1664326594_3751886.jpg,-1991.0,-2037.0,-2827.0,-2763.0,781.0,-781.0,-9.0,9.0,0.0
./corner_detector_dataset/images/javier_1664326594_4057944.jpg,-1595.0,-1699.0,-3019.0,-2505.0,1115.0,-1115.0,-205.0,205.0,0.0
./corner_detector_dataset/images/javier_1664326594_4367375.jpg,-1811.0,-1747.0,-1873.0,-2019.0,167.0,-167.0,41.0,-41.0,0.0
./corner_detector_dataset/images/javier_1664326594_466597.jpg,-1851.0,-2013.0,-1885.0,-2057.0,39.0,-39.0,167.0,-167.0,0.0
./corner_detector_dataset/images/javier_1664326594_4981813.jpg,-1980.0,-2222.0,-2042.0,-2252.0,46.0,-46.0,226.0,-226.0,0.0
./corner_detector_dataset/images/javier_1664326594_5284925.jpg,-2165.0,-2449.0,-2241.0,-2503.0,65.0,-65.0,273.0,-273.0,0.0
./corner_detector_dataset/images/javier_1664326594_5584223.jpg,-2400.0,-2604.0,-2458.0,-2674.0,64.0,-64.0,210.0,-210.0,0.0
./corner_detector_dataset/images/javier_1664326594_5892792.jpg,-2541.0,-2747.0,-2595.0,-2799.0,53.0,-53.0,205.0,-205.0,0.0
./corner_detector_dataset/images/javier_1664326594_620152.jpg,-2701.0,-2895.0,-2685.0,-2945.0,17.0,-17.0,227.0,-227.0,0.0
./corner_detector_dataset/images/javier_1664326594_6511579.jpg,-2887.0,-2847.0,-2759.0,-2817.0,-79.0,79.0,9.0,-9.0,0.0
./corner_detector_dataset/images/javier_1664326594_6818533.jpg,-2795.0,-2659.0,-2649.0,-2531.0,-137.0,137.0,-127.0,127.0,0.0
./corner_detector_dataset/images/javier_1664326594_7124467.jpg,-2540.0,-2358.0,-2442.0,-2220.0,-118.0,118.0,-202.0,202.0,0.0
./corner_detector_dataset/images/javier_1664326594_7414033.jpg,-2254.0,-2282.0,-2184.0,-2196.0,-78.0,78.0,20.0,-20.0,0.0
./corner_detector_dataset/images/javier_1664326594_7717981.jpg,-2373.0,-3761.0,-1983.0,-3689.0,-231.0,231.0,1547.0,-1547.0,0.0
./corner_detector_dataset/images/javier_1664326594_8028438.jpg,-4228.0,-8858.0,-3994.0,-8484.0,-304.0,304.0,4560.0,-4560.0,0.0
./corner_detector_dataset/images/javier_1664326594_833114.jpg,-8390.0,-9126.0,-8046.0,-8882.0,-294.0,294.0,786.0,-786.0,0.0
./corner_detector_dataset/images/javier_1664326594_863073.jpg,-8679.0,-9229.0,-8343.0,-8907.0,-329.0,329.0,557.0,-557.0,0.0
./corner_detector_dataset/images/javier_1664326594_8941472.jpg,-8757.0,-9239.0,-8363.0,-8923.0,-355.0,355.0,521.0,-521.0,0.0
./corner_detector_dataset/images/javier_1664326594_9244378.jpg,-8835.0,-9269.0,-8309.0,-8881.0,-457.0,457.0,503.0,-503.0,0.0
./corner_detector_dataset/images/javier_1664326594_9546375.jpg,-8909.0,-9227.0,-8225.0,-8733.0,-589.0,589.0,413.0,-413.0,0.0
./corner_detector_dataset/images/javier_1664326594_9841766.jpg,-8862.0,-9274.0,-8092.0,-8636.0,-704.0,704.0,478.0,-478.0,0.0
./corner_detector_dataset/images/javier_1664326595_0141263.jpg,-8819.0,-9235.0,-8073.0,-8507.0,-737.0,737.0,425.0,-425.0,0.0
./corner_detector_dataset/images/javier_1664326595_043419.jpg,-8558.0,-6700.0,-8176.0,-6002.0,-540.0,540.0,-2016.0,2016.0,0.0
./corner_detector_dataset/images/javier_1664326595_0736666.jpg,-5544.0,-3934.0,-5644.0,-3646.0,-94.0,94.0,-1804.0,1804.0,0.0
./corner_detector_dataset/images/javier_1664326595_1043563.jpg,-3503.0,-2949.0,-3613.0,-3037.0,99.0,-99.0,-565.0,565.0,0.0
./corner_detector_dataset/images/javier_1664326595_1357763.jpg,-2841.0,-2185.0,-2813.0,-2279.0,33.0,-33.0,-595.0,595.0,0.0
./corner_detector_dataset/images/javier_1664326595_1659913.jpg,-2137.0,-1649.0,-2085.0,-1619.0,-41.0,41.0,-477.0,477.0,0.0
./corner_detector_dataset/images/javier_1664326595_1962183.jpg,-1608.0,-1360.0,-1576.0,-1308.0,-42.0,42.0,-258.0,258.0,0.0
./corner_detector_dataset/images/javier_1664326595_2269888.jpg,-1297.0,-1247.0,-1343.0,-1219.0,9.0,-9.0,-87.0,87.0,0.0
./corner_detector_dataset/images/javier_1664326595_2568986.jpg,-1220.0,-1200.0,-1278.0,-1254.0,56.0,-56.0,-22.0,22.0,0.0
./corner_detector_dataset/images/javier_1664326595_28787.jpg,-1179.0,-1249.0,-1279.0,-1283.0,67.0,-67.0,37.0,-37.0,0.0
./corner_detector_dataset/images/javier_1664326595_3185797.jpg,-930.0,-2168.0,-1724.0,-2346.0,486.0,-486.0,930.0,-930.0,0.0
./corner_detector_dataset/images/javier_1664326595_348375.jpg,-2902.0,-1902.0,-1614.0,-2450.0,-370.0,370.0,-82.0,82.0,0.0
./corner_detector_dataset/images/javier_1664326595_378438.jpg,-2245.0,-3047.0,-1941.0,-1877.0,-737.0,737.0,369.0,-369.0,0.0
./corner_detector_dataset/images/javier_1664326595_4098136.jpg,-2719.0,-2505.0,-2239.0,-2279.0,-353.0,353.0,-87.0,87.0,0.0
./corner_detector_dataset/images/javier_1664326595_4401443.jpg,-2594.0,-2632.0,-2086.0,-2240.0,-450.0,450.0,96.0,-96.0,0.0
./corner_detector_dataset/images/javier_1664326595_468519.jpg,-4075.0,117.0,-4871.0,-4685.0,2799.0,-2799.0,-2189.0,2189.0,0.0
./corner_detector_dataset/images/javier_1664326595_4991775.jpg,-2058.0,-1814.0,-2152.0,-2300.0,290.0,-290.0,-48.0,48.0,0.0
./corner_detector_dataset/images/javier_1664326595_5298254.jpg,-2003.0,-2195.0,-2065.0,-2287.0,77.0,-77.0,207.0,-207.0,0.0
./corner_detector_dataset/images/javier_1664326595_5596242.jpg,-2192.0,-2424.0,-2226.0,-2490.0,50.0,-50.0,248.0,-248.0,0.0
./corner_detector_dataset/images/javier_1664326595_5897226.jpg,-2375.0,-2595.0,-2437.0,-2619.0,43.0,-43.0,201.0,-201.0,0.0
./corner_detector_dataset/images/javier_1664326595_6200721.jpg,-2504.0,-2710.0,-2574.0,-2776.0,68.0,-68.0,204.0,-204.0,0.0
./corner_detector_dataset/images/javier_1664326595_6502266.jpg,-2671.0,-2761.0,-2655.0,-2819.0,21.0,-21.0,127.0,-127.0,0.0
./corner_detector_dataset/images/javier_1664326595_678784.jpg,-2719.0,-2653.0,-2677.0,-2641.0,-27.0,27.0,-51.0,51.0,0.0
./corner_detector_dataset/images/javier_1664326595_70936.jpg,-2593.0,-2403.0,-2499.0,-2371.0,-63.0,63.0,-159.0,159.0,0.0
./corner_detector_dataset/images/javier_1664326595_7388923.jpg,-2320.0,-2198.0,-2274.0,-2108.0,-68.0,68.0,-144.0,144.0,0.0
./corner_detector_dataset/images/javier_1664326595_769582.jpg,-2123.0,-2139.0,-2079.0,-2101.0,-41.0,41.0,19.0,-19.0,0.0
./corner_detector_dataset/images/javier_1664326595_7996786.jpg,-2088.0,-3368.0,-2036.0,-3328.0,-46.0,46.0,1286.0,-1286.0,0.0
./corner_detector_dataset/images/javier_1664326595_8310218.jpg,-3358.0,-8514.0,-4156.0,-8540.0,412.0,-412.0,4770.0,-4770.0,0.0
./corner_detector_dataset/images/javier_1664326595_860474.jpg,-7687.0,-8379.0,-8455.0,-9133.0,761.0,-761.0,685.0,-685.0,0.0
./corner_detector_dataset/images/javier_1664326595_8907766.jpg,-7900.0,-8452.0,-8652.0,-9164.0,732.0,-732.0,532.0,-532.0,0.0
./corner_detector_dataset/images/javier_1664326595_9214234.jpg,-7947.0,-8443.0,-8697.0,-9151.0,729.0,-729.0,475.0,-475.0,0.0
./corner_detector_dataset/images/javier_1664326595_952042.jpg,-7928.0,-8376.0,-8674.0,-9082.0,726.0,-726.0,428.0,-428.0,0.0
./corner_detector_dataset/images/javier_1664326595_9811418.jpg,-7860.0,-8230.0,-8612.0,-8910.0,716.0,-716.0,334.0,-334.0,0.0
./corner_detector_dataset/images/javier_1664326596_0115132.jpg,-7851.0,-8005.0,-8327.0,-8695.0,583.0,-583.0,261.0,-261.0,0.0
./corner_detector_dataset/images/javier_1664326596_0420222.jpg,-7831.0,-7869.0,-7805.0,-8201.0,153.0,-153.0,217.0,-217.0,0.0
./corner_detector_dataset/images/javier_1664326596_07381.jpg,-7604.0,-5836.0,-7702.0,-5938.0,100.0,-100.0,-1766.0,1766.0,0.0
./corner_detector_dataset/images/javier_1664326596_1030529.jpg,-5129.0,-3703.0,-5193.0,-3705.0,33.0,-33.0,-1457.0,1457.0,0.0
./corner_detector_dataset/images/javier_1664326596_1338363.jpg,-3443.0,-2947.0,-3521.0,-3011.0,71.0,-71.0,-503.0,503.0,0.0
./corner_detector_dataset/images/javier_1664326596_1635756.jpg,-2801.0,-2133.0,-2833.0,-2211.0,55.0,-55.0,-645.0,645.0,0.0
./corner_detector_dataset/images/javier_1664326596_1932888.jpg,-2087.0,-1543.0,-2019.0,-1565.0,-23.0,23.0,-499.0,499.0,0.0
./corner_detector_dataset/images/javier_1664326596_2234628.jpg,-1517.0,-1359.0,-1517.0,-1293.0,-33.0,33.0,-191.0,191.0,0.0
./corner_detector_dataset/images/javier_1664326596_253918.jpg,-1295.0,-1317.0,-1357.0,-1329.0,37.0,-37.0,-3.0,3.0,0.0
./corner_detector_dataset/images/javier_1664326596_2843862.jpg,-1322.0,-1258.0,-1338.0,-1306.0,32.0,-32.0,-48.0,48.0,0.0
./corner_detector_dataset/images/javier_1664326596_3145201.jpg,-727.0,-1925.0,-1833.0,-1953.0,567.0,-567.0,659.0,-659.0,0.0
./corner_detector_dataset/images/javier_1664326596_3442352.jpg,-2513.0,-1513.0,-1555.0,-2601.0,65.0,-65.0,23.0,-23.0,0.0
./corner_detector_dataset/images/javier_1664326596_3747547.jpg,-1816.0,-2058.0,-2004.0,-1122.0,-374.0,374.0,-320.0,320.0,0.0
./corner_detector_dataset/images/javier_1664326596_4048834.jpg,-1383.0,-2389.0,-1815.0,-2587.0,315.0,-315.0,889.0,-889.0,0.0
./corner_detector_dataset/images/javier_1664326596_437047.jpg,-2521.0,-1943.0,-2597.0,-2409.0,271.0,-271.0,-383.0,383.0,0.0
./corner_detector_dataset/images/javier_1664326596_4657679.jpg,-2176.0,-2092.0,-2116.0,-2128.0,-12.0,12.0,-36.0,36.0,0.0
./corner_detector_dataset/images/javier_1664326596_496835.jpg,-4256.0,-5542.0,-9322.0,-5260.0,2392.0,-2392.0,-1388.0,1388.0,0.0
./corner_detector_dataset/images/javier_1664326596_5262387.jpg,-4313.0,-235.0,-5497.0,-5101.0,3025.0,-3025.0,-2237.0,2237.0,0.0
./corner_detector_dataset/images/javier_1664326596_556942.jpg,-2297.0,-1961.0,-2569.0,-2743.0,527.0,-527.0,-81.0,81.0,0.0
./corner_detector_dataset/images/javier_1664326596_58742.jpg,-2192.0,-2394.0,-2418.0,-2624.0,228.0,-228.0,204.0,-204.0,0.0
./corner_detector_dataset/images/javier_1664326596_6181676.jpg,-2351.0,-2549.0,-2559.0,-2767.0,213.0,-213.0,203.0,-203.0,0.0
./corner_detector_dataset/images/javier_1664326596_648642.jpg,-2514.0,-2676.0,-2670.0,-2872.0,176.0,-176.0,182.0,-182.0,0.0
./corner_detector_dataset/images/javier_1664326596_6791902.jpg,-2607.0,-2683.0,-2765.0,-2831.0,153.0,-153.0,71.0,-71.0,0.0
./corner_detector_dataset/images/javier_1664326596_7097623.jpg,-2593.0,-2533.0,-2747.0,-2681.0,151.0,-151.0,-63.0,63.0,0.0
./corner_detector_dataset/images/javier_1664326596_7391357.jpg,-2454.0,-2262.0,-2564.0,-2400.0,124.0,-124.0,-178.0,178.0,0.0
./corner_detector_dataset/images/javier_1664326596_768846.jpg,-2187.0,-2083.0,-2309.0,-2191.0,115.0,-115.0,-111.0,111.0,0.0
./corner_detector_dataset/images/javier_1664326596_8007236.jpg,-2041.0,-2043.0,-2141.0,-2157.0,107.0,-107.0,9.0,-9.0,0.0
./corner_detector_dataset/images/javier_1664326596_8305285.jpg,-1968.0,-3212.0,-2108.0,-3304.0,116.0,-116.0,1220.0,-1220.0,0.0
./corner_detector_dataset/images/javier_1664326596_8605309.jpg,-3142.0,-8914.0,-4284.0,-9120.0,674.0,-674.0,5304.0,-5304.0,0.0
./corner_detector_dataset/images/javier_1664326596_8907394.jpg,-7940.0,-8694.0,-9122.0,-9756.0,1122.0,-1122.0,694.0,-694.0,0.0
./corner_detector_dataset/images/javier_1664326596_9211025.jpg,-8178.0,-8660.0,-9238.0,-9756.0,1078.0,-1078.0,500.0,-500.0,0.0
./corner_detector_dataset/images/javier_1664326596_9499488.jpg,-8208.0,-8670.0,-9174.0,-9644.0,970.0,-970.0,466.0,-466.0,0.0
./corner_detector_dataset/images/javier_1664326596_981286.jpg,-8163.0,-8633.0,-9113.0,-9529.0,923.0,-923.0,443.0,-443.0,0.0
./corner_detector_dataset/images/javier_1664326597_0110161.jpg,-8164.0,-8384.0,-8944.0,-9264.0,830.0,-830.0,270.0,-270.0,0.0
./corner_detector_dataset/images/javier_1664326597_0416622.jpg,-9121.0,-6923.0,-7491.0,-7623.0,-465.0,465.0,-1033.0,1033.0,0.0
./corner_detector_dataset/images/javier_1664326597_0729594.jpg,-7760.0,-7266.0,-5406.0,-5388.0,-2116.0,2116.0,-256.0,256.0,0.0
./corner_detector_dataset/images/javier_1664326597_1040008.jpg,-6059.0,-6783.0,-6085.0,-4483.0,-1137.0,1137.0,-439.0,439.0,0.0
